15	0	15	0	90	0	1
14	0	14	1	100	0	1
13	0	13	2	90	0	1
12	0	12	3	90	0	1
11	0	11	4	90	0	1
10	0	10	5	90	0	1
9	0	9	6	90	0	1
8	0	8	7	100	0	1
7	0	7	8	90	0	1
6	0	6	9	100	0	1
5	0	5	10	90	0	1
4	0	4	11	90	0	1
3	0	3	12	90	0	1
2	0	2	13	90	0	1
1	0	1	14	100	0	1
0	0	0	15	100	0	1
31	0	31	71	90	0	1
30	0	30	70	85	0	1
29	0	29	69	85	0	1
28	0	28	68	85	0	1
27	0	27	67	90	0	1
26	0	26	66	85	0	1
25	0	25	65	85	0	1
24	0	24	64	85	0	1
23	0	23	72	85	0	1
22	0	22	73	85	0	1
21	0	21	74	85	0	1
20	0	20	75	90	0	1
19	0	19	76	85	0	1
18	0	18	77	85	0	1
17	0	17	78	85	0	1
16	0	16	79	100	0	1
32	1	0	16	90	0	1
33	1	1	17	100	0	1
34	1	2	18	100	0	1
35	1	3	19	100	0	1
36	1	4	20	90	0	1
37	1	5	21	90	0	1
38	1	6	22	90	0	1
39	1	7	23	90	0	1
40	1	8	24	90	0	1
41	1	9	25	90	0	1
42	1	10	26	90	0	1
43	1	11	27	90	0	1
44	1	12	28	90	0	1
45	1	13	29	90	0	1
46	1	14	30	90	0	1
47	1	15	31	90	0	1
48	1	16	87	90	0	1
49	1	17	86	85	0	1
50	1	18	85	85	0	1
51	1	19	84	85	0	1
52	1	20	83	85	0	1
53	1	21	82	85	0	1
54	1	22	81	85	0	1
55	1	23	80	85	0	1
56	1	24	88	85	0	1
57	1	25	89	85	0	1
58	1	26	90	85	0	1
59	1	27	91	85	0	1
60	1	28	92	85	0	1
61	1	29	93	85	0	1
62	1	30	94	85	0	1
63	1	31	95	110	0	1
79	2	15	32	120	0	1
78	2	14	33	120	0	1
77	2	13	34	120	0	1
76	2	12	35	120	0	1
75	2	11	36	120	0	1
74	2	10	37	120	0	1
73	2	9	38	120	0	1
72	2	8	39	120	0	1
71	2	7	40	120	0	1
70	2	6	41	120	0	1
69	2	5	42	120	0	1
68	2	4	43	120	0	1
67	2	3	44	120	0	1
66	2	2	45	120	0	1
65	2	1	46	120	0	1
64	2	0	47	120	0	1
95	2	31	103	120	0	1
94	2	30	102	110	0	1
93	2	29	101	110	0	1
92	2	28	100	110	0	1
91	2	27	99	110	0	1
90	2	26	98	110	0	1
89	2	25	97	110	0	1
88	2	24	96	140	0	1
87	2	23	104	110	0	1
86	2	22	105	110	0	1
85	2	21	106	110	0	1
84	2	20	107	110	0	1
83	2	19	108	120	0	1
82	2	18	109	110	0	1
81	2	17	110	110	0	1
80	2	16	111	120	0	1
96	3	0	48	85	0	1
97	3	1	49	85	0	1
98	3	2	50	85	0	1
99	3	3	51	85	0	1
100	3	4	52	85	0	1
101	3	5	53	85	0	1
102	3	6	54	85	0	1
103	3	7	55	85	0	1
104	3	8	56	85	0	1
105	3	9	57	85	0	1
106	3	10	58	85	0	1
107	3	11	59	85	0	1
108	3	12	60	85	0	1
109	3	13	61	85	0	1
110	3	14	62	85	0	1
111	3	15	63	85	0	1
112	3	16	119	120	0	1
113	3	17	118	90	0	1
114	3	18	117	90	0	1
115	3	19	116	90	0	1
116	3	20	115	90	0	1
117	3	21	114	90	0	1
118	3	22	113	90	0	1
119	3	23	112	90	0	1
120	3	24	120	100	0	1
121	3	25	121	100	0	1
122	3	26	122	100	0	1
123	3	27	123	100	0	1
124	3	28	124	100	0	1
125	3	29	125	110	0	1
126	3	30	126	100	0	1
127	3	31	127	120	0	1
